pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
900.0,1.75,13295.960549820822,16,0.0007134703196347032,0.01141552511415525,16,0.047071496743768246,0.3082191780821918
900.0,2.0,13575.297496008174,16,0.0,0.0,16,0.014982876712328766,0.17123287671232876
900.0,2.25,13854.63444219553,16,0.0,0.0,16,0.003567351598173516,0.05707762557077625
900.0,2.5,14133.971388382883,16,0.0,0.0,16,0.0,0.0
900.0,2.75,14413.308334570238,16,0.0,0.0,16,0.0,0.0
900.0,3.0,14692.645280757592,16,0.0,0.0,16,0.0,0.0
900.0,3.25,14971.982226944945,16,0.0,0.0,16,0.0,0.0
900.0,3.5,15251.3191731323,16,0.0,0.0,16,0.0,0.0
900.0,3.75,15530.656119319654,16,0.0,0.0,16,0.0,0.0
900.0,4.0,15809.993065507007,16,0.0,0.0,16,0.0,0.0
900.0,5.0,16927.340850256423,16,0.0,0.0,16,0.0,0.0
900.0,7.0,19162.036419755255,16,0.0,0.0,16,0.0,0.0
900.0,10.0,22514.079774003505,16,0.0,0.0,16,0.0,0.0
950.0,0.75,12403.612765071404,15,0.2779551706714574,1.1384335154826957,11,0.8162899699328792,1.6962659380692167
950.0,1.0,12682.94971125876,16,0.12187866482022107,0.546448087431694,16,0.33150638146567857,0.8652094717668488
950.0,1.25,12962.286657446111,16,0.050615455872445536,0.23907103825136614,16,0.1511289985527859,0.5251141552511416
950.0,1.5,13241.623603633467,16,0.01282882014621853,0.07990867579908677,16,0.07770588492152607,0.3881278538812785
950.0,1.75,13520.960549820822,16,0.0,0.0,16,0.0299618546797415,0.2625570776255708
950.0,2.0,13800.297496008174,16,0.0,0.0,16,0.008561643835616438,0.136986301369863
950.0,2.25,14079.63444219553,16,0.0,0.0,16,0.0007134703196347032,0.01141552511415525
950.0,2.5,14358.971388382883,16,0.0,0.0,16,0.0,0.0
950.0,2.75,14638.308334570238,16,0.0,0.0,16,0.0,0.0
950.0,3.0,14917.645280757592,16,0.0,0.0,16,0.0,0.0
950.0,3.25,15196.982226944945,16,0.0,0.0,16,0.0,0.0
950.0,3.5,15476.3191731323,16,0.0,0.0,16,0.0,0.0
950.0,3.75,15755.656119319654,16,0.0,0.0,16,0.0,0.0
950.0,4.0,16034.993065507007,16,0.0,0.0,16,0.0,0.0
950.0,5.0,17152.340850256423,16,0.0,0.0,16,0.0,0.0
950.0,7.0,19387.036419755255,16,0.0,0.0,16,0.0,0.0
950.0,10.0,22739.079774003505,16,0.0,0.0,16,0.0,0.0
1000.0,0.75,12628.612765071404,15,0.23874549305087706,1.092896174863388,13,0.7186069160615814,1.6165755919854279
1000.0,1.0,12907.94971125876,16,0.10619986214037977,0.5236794171220401,16,0.2815849021882876,0.819672131147541
1000.0,1.25,13187.286657446111,16,0.043486600793472566,0.228310502283105,16,0.13045200489058562,0.4794520547945206
1000.0,1.5,13466.623603633467,16,0.007834527908775608,0.07969034608378871,16,0.0627347044439454,0.3424657534246575
1000.0,1.75,13745.960549820822,16,0.0,0.0,16,0.01997716894977169,0.228310502283105
1000.0,2.0,14025.297496008176,16,0.0,0.0,16,0.006421232876712328,0.10273972602739725
1000.0,2.25,14304.63444219553,16,0.0,0.0,16,0.0,0.0
1000.0,2.5,14583.971388382883,16,0.0,0.0,16,0.0,0.0
1000.0,2.75,14863.308334570238,16,0.0,0.0,16,0.0,0.0
1000.0,3.0,15142.645280757592,16,0.0,0.0,16,0.0,0.0
1000.0,3.25,15421.982226944945,16,0.0,0.0,16,0.0,0.0
1000.0,3.5,15701.3191731323,16,0.0,0.0,16,0.0,0.0
1000.0,3.75,15980.656119319654,16,0.0,0.0,16,0.0,0.0
1000.0,4.0,16259.993065507007,16,0.0,0.0,16,0.0,0.0
1000.0,5.0,17377.340850256423,16,0.0,0.0,16,0.0,0.0
1000.0,7.0,19612.036419755255,16,0.0,0.0,16,0.0,0.0
1000.0,10.0,22964.079774003505,16,0.0,0.0,16,0.0,0.0
1050.0,0.75,12853.612765071404,15,0.2052435779873743,1.0132058287795993,14,0.6216236869027122,1.5482695810564664
1050.0,1.0,13132.94971125876,16,0.09622297390024204,0.47814207650273227,16,0.24308089739750982,0.7741347905282332
1050.0,1.25,13412.286657446111,16,0.037067317289218256,0.2168949771689498,16,0.11547497629563092,0.4452054794520548
1050.0,1.5,13691.623603633467,16,0.0064075872695062005,0.07969034608378871,16,0.04705005364673004,0.3082191780821918
1050.0,1.75,13970.960549820822,16,0.0,0.0,16,0.016409817351598174,0.182648401826484
1050.0,2.0,14250.297496008176,16,0.0,0.0,16,0.003567351598173516,0.05707762557077625
1050.0,2.25,14529.63444219553,16,0.0,0.0,16,0.0,0.0
1050.0,2.5,14808.971388382883,16,0.0,0.0,16,0.0,0.0
1050.0,2.75,15088.308334570238,16,0.0,0.0,16,0.0,0.0
1050.0,3.0,15367.645280757592,16,0.0,0.0,16,0.0,0.0
1050.0,3.25,15646.982226944945,16,0.0,0.0,16,0.0,0.0
1050.0,3.5,15926.3191731323,16,0.0,0.0,16,0.0,0.0
1050.0,3.75,16205.656119319654,16,0.0,0.0,16,0.0,0.0
1050.0,4.0,16484.993065507006,16,0.0,0.0,16,0.0,0.0
1050.0,5.0,17602.340850256423,16,0.0,0.0,16,0.0,0.0
1050.0,7.0,19837.036419755255,16,0.0,0.0,16,0.0,0.0
1050.0,10.0,23189.079774003505,16,0.0,0.0,16,0.0,0.0
1100.0,0.75,13078.612765071404,16,0.18742046560371284,0.9790528233151183,14,0.5431926354268033,1.4799635701275045
1100.0,1.0,13357.94971125876,16,0.08766522880954164,0.46803652968036524,16,0.204574943234274,0.7285974499089253
1100.0,1.25,13637.286657446111,16,0.03135955473214063,0.2168949771689498,16,0.09622492327270006,0.39845173041894355
1100.0,1.5,13916.623603633467,16,0.0064075872695062005,0.07969034608378871,16,0.0399250973126731,0.2625570776255708
1100.0,1.75,14195.960549820822,16,0.0,0.0,16,0.012128995433789954,0.136986301369863
1100.0,2.0,14475.297496008176,16,0.0,0.0,16,0.0014269406392694063,0.0228310502283105
1100.0,2.25,14754.63444219553,16,0.0,0.0,16,0.0,0.0
1100.0,2.5,15033.971388382883,16,0.0,0.0,16,0.0,0.0
1100.0,2.75,15313.308334570238,16,0.0,0.0,16,0.0,0.0
1100.0,3.0,15592.645280757592,16,0.0,0.0,16,0.0,0.0
1100.0,3.25,15871.982226944945,16,0.0,0.0,16,0.0,0.0
1100.0,3.5,16151.3191731323,16,0.0,0.0,16,0.0,0.0
1100.0,3.75,16430.656119319654,16,0.0,0.0,16,0.0,0.0
1100.0,4.0,16709.993065507006,16,0.0,0.0,16,0.0,0.0
1100.0,5.0,17827.340850256423,16,0.0,0.0,16,0.0,0.0
1100.0,7.0,20062.036419755255,16,0.0,0.0,16,0.0,0.0
1100.0,10.0,23414.079774003505,16,0.0,0.0,16,0.0,0.0
1150.0,0.75,13303.612765071404,16,0.16817626069815605,0.9335154826958106,15,0.4669039442822567,1.400273224043716
1150.0,1.0,13582.94971125876,16,0.08053637373056864,0.46803652968036524,16,0.17462673416173866,0.7058287795992715
1150.0,1.25,13862.286657446113,16,0.027792203133967117,0.2168949771689498,16,0.08481914502083487,0.3756830601092896
1150.0,1.5,14141.623603633467,16,0.0064075872695062005,0.07969034608378871,16,0.03350971255333483,0.228310502283105
1150.0,1.75,14420.960549820822,16,0.0,0.0,16,0.008561643835616438,0.10273972602739725
1150.0,2.0,14700.297496008176,16,0.0,0.0,16,0.0,0.0
1150.0,2.25,14979.63444219553,16,0.0,0.0,16,0.0,0.0
1150.0,2.5,15258.971388382883,16,0.0,0.0,16,0.0,0.0
1150.0,2.75,15538.308334570238,16,0.0,0.0,16,0.0,0.0
1150.0,3.0,15817.645280757592,16,0.0,0.0,16,0.0,0.0
1150.0,3.25,16096.982226944945,16,0.0,0.0,16,0.0,0.0
1150.0,3.5,16376.3191731323,16,0.0,0.0,16,0.0,0.0
1150.0,3.75,16655.656119319654,16,0.0,0.0,16,0.0,0.0
1150.0,4.0,16934.993065507006,16,0.0,0.0,16,0.0,0.0
1150.0,5.0,18052.340850256423,16,0.0,0.0,16,0.0,0.0
1150.0,7.0,20287.036419755255,16,0.0,0.0,16,0.0,0.0
1150.0,10.0,23639.079774003505,16,0.0,0.0,16,0.0,0.0
1200.0,0.75,13528.612765071404,16,0.15463786897721885,0.8652094717668488,15,0.4134248602689822,1.354735883424408
1200.0,1.0,13807.94971125876,16,0.0741229383436884,0.46803652968036524,16,0.15751319335279587,0.6716757741347905
1200.0,1.25,14087.286657446113,16,0.025651792175063005,0.2168949771689498,16,0.07555767647278988,0.34153005464480873
1200.0,1.5,14366.623603633467,16,0.0064075872695062005,0.07969034608378871,16,0.028519319060807943,0.182648401826484
1200.0,1.75,14645.960549820822,16,0.0,0.0,16,0.004994292237442922,0.0684931506849315
1200.0,2.0,14925.297496008176,16,0.0,0.0,16,0.0,0.0
1200.0,2.25,15204.63444219553,16,0.0,0.0,16,0.0,0.0
1200.0,2.5,15483.971388382883,16,0.0,0.0,16,0.0,0.0
1200.0,2.75,15763.308334570238,16,0.0,0.0,16,0.0,0.0
1200.0,3.0,16042.645280757592,16,0.0,0.0,16,0.0,0.0
1200.0,3.25,16321.982226944945,16,0.0,0.0,16,0.0,0.0
1200.0,3.5,16601.319173132302,16,0.0,0.0,16,0.0,0.0
1200.0,3.75,16880.656119319654,16,0.0,0.0,16,0.0,0.0
1200.0,4.0,17159.993065507006,16,0.0,0.0,16,0.0,0.0
1200.0,5.0,18277.340850256423,16,0.0,0.0,16,0.0,0.0
1200.0,7.0,20512.036419755255,16,0.0,0.0,16,0.0,0.0
1200.0,10.0,23864.079774003505,16,0.0,0.0,16,0.0,0.0
1250.0,0.75,13753.612765071404,16,0.1467994423235272,0.8310564663023678,15,0.36921894103850084,1.3091985428051
1250.0,1.0,14032.94971125876,16,0.06984211642588017,0.46803652968036524,16,0.14396895351448463,0.6489071038251366
1250.0,1.25,14312.286657446113,16,0.025651792175063005,0.2168949771689498,16,0.06772119919155625,0.31876138433515483
1250.0,1.5,14591.623603633467,16,0.0064075872695062005,0.07969034608378871,16,0.02352892556828106,0.14840182648401826
1250.0,1.75,14870.960549820822,16,0.0,0.0,16,0.0014269406392694063,0.0228310502283105
1250.0,2.0,15150.297496008176,16,0.0,0.0,16,0.0,0.0
1250.0,2.25,15429.63444219553,16,0.0,0.0,16,0.0,0.0
1250.0,2.5,15708.971388382883,16,0.0,0.0,16,0.0,0.0
1250.0,2.75,15988.308334570238,16,0.0,0.0,16,0.0,0.0
1250.0,3.0,16267.645280757592,16,0.0,0.0,16,0.0,0.0
1250.0,3.25,16546.982226944943,16,0.0,0.0,16,0.0,0.0
1250.0,3.5,16826.319173132302,16,0.0,0.0,16,0.0,0.0
1250.0,3.75,17105.656119319654,16,0.0,0.0,16,0.0,0.0
1250.0,4.0,17384.993065507006,16,0.0,0.0,16,0.0,0.0
1250.0,5.0,18502.340850256423,16,0.0,0.0,16,0.0,0.0
1250.0,7.0,20737.036419755255,16,0.0,0.0,16,0.0,0.0
1250.0,10.0,24089.079774003505,16,0.0,0.0,16,0.0,0.0
