pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
800.0,7.0,18712.036419755255,16,0.0,0.0,16,0.0,0.0
800.0,10.0,22064.079774003505,16,0.0,0.0,16,0.0,0.0
850.0,0.75,11953.612765071404,10,1.1022473145445018,2.7168949771689497,0,2.1881082042069018,4.292237442922374
850.0,1.0,12232.94971125876,14,0.48695518938543314,2.1004566210045663,11,1.1001634353868803,3.3219178082191783
850.0,1.25,12512.286657446111,15,0.22244484055692793,1.5753424657534247,13,0.5646981123836614,2.73972602739726
850.0,1.5,12791.623603633467,15,0.12333289667390274,1.1073059360730595,15,0.3223053434638321,2.3059360730593608
850.0,1.75,13070.960549820822,16,0.06914424108590962,0.7420091324200913,15,0.20323572435561546,1.8949771689497716
850.0,2.0,13350.297496008174,16,0.0456192142625446,0.4794520547945206,15,0.13620070426928163,1.495433789954338
850.0,2.5,13908.971388382883,16,0.007846224143523716,0.1141552511415525,16,0.060613787209621475,0.7077625570776256
850.0,3.0,14467.645280757592,16,0.0,0.0,16,0.021404109589041098,0.2625570776255708
850.0,4.0,15584.993065507007,16,0.0,0.0,16,0.0,0.0
850.0,5.0,16702.340850256423,16,0.0,0.0,16,0.0,0.0
850.0,7.0,18937.036419755255,16,0.0,0.0,16,0.0,0.0
850.0,10.0,22289.079774003505,16,0.0,0.0,16,0.0,0.0
900.0,0.75,12178.612765071404,10,0.9468121522319535,2.4885844748858448,1,1.9799288712977519,4.06392694063927
900.0,1.0,12457.94971125876,14,0.4042433159917159,1.906392694063927,11,0.9604207213613793,3.1506849315068495
900.0,1.25,12737.286657446111,15,0.1896408008333957,1.3812785388127853,14,0.48198623898994436,2.6027397260273974
900.0,1.5,13016.623603633467,16,0.09979422424333159,0.9246575342465754,15,0.2674032175562043,2.054794520547945
900.0,1.75,13295.960549820822,16,0.06272885632657135,0.6735159817351598,15,0.1668604342889937,1.632420091324201
900.0,2.0,13575.297496008174,16,0.039917299822841035,0.4223744292237443,15,0.10980620118771366,1.221461187214612
900.0,2.5,14133.971388382883,16,0.004994292237442923,0.07990867579908677,16,0.03850205541831973,0.4452054794520548
900.0,3.0,14692.645280757592,16,0.0,0.0,16,0.007848173515981735,0.10273972602739725
900.0,4.0,15809.993065507007,16,0.0,0.0,16,0.0,0.0
900.0,5.0,16927.340850256423,16,0.0,0.0,16,0.0,0.0
900.0,7.0,19162.036419755255,16,0.0,0.0,16,0.0,0.0
900.0,10.0,22514.079774003505,16,0.0,0.0,16,0.0,0.0
950.0,0.75,12403.612765071404,11,0.8206156274172219,2.2488584474885847,2,1.7796055093944156,3.8698630136986303
950.0,1.0,12682.94971125876,15,0.33080655675325,1.7009132420091322,11,0.8499088473438631,3.047945205479452
950.0,1.25,12962.286657446111,15,0.15969259176086034,1.1986301369863013,15,0.41853806422636425,2.4771689497716896
950.0,1.5,13241.623603633467,16,0.0912384285250892,0.8675799086757991,15,0.23245486812885194,1.9178082191780823
950.0,1.75,13520.960549820822,16,0.056313471567233084,0.6050228310502284,15,0.14403718155051523,1.4840182648401825
950.0,2.0,13800.297496008174,16,0.03350191506350276,0.3538812785388128,15,0.09126182099458544,1.0502283105022832
950.0,2.5,14358.971388382883,16,0.0028538812785388126,0.045662100456621,16,0.030657780647254034,0.365296803652968
950.0,3.0,14917.645280757592,16,0.0,0.0,16,0.0028538812785388126,0.045662100456621
950.0,4.0,16034.993065507007,16,0.0,0.0,16,0.0,0.0
950.0,5.0,17152.340850256423,16,0.0,0.0,16,0.0,0.0
950.0,7.0,19387.036419755255,16,0.0,0.0,16,0.0,0.0
950.0,10.0,22739.079774003505,16,0.0,0.0,16,0.0,0.0
1000.0,0.75,12628.612765071404,12,0.7122383162412356,2.031963470319635,2,1.6248955136362502,3.7100456621004563
1000.0,1.0,12907.94971125876,15,0.2787505146343289,1.5182648401826484,12,0.7572220350824663,2.922374429223744
1000.0,1.25,13187.286657446111,15,0.1432886225266362,1.0730593607305936,15,0.36792845647129274,2.374429223744292
1000.0,1.5,13466.623603633467,16,0.07983070090076602,0.7648401826484018,15,0.20392775157821194,1.7922374429223744
1000.0,1.75,13745.960549820822,16,0.0477576758489907,0.502283105022831,15,0.12691974199665643,1.36986301369863
1000.0,2.0,14025.297496008176,16,0.025661539037353097,0.273972602739726,16,0.07913867367816951,0.9360730593607305
1000.0,2.5,14583.971388382883,16,0.0007134703196347032,0.01141552511415525,16,0.026380857474361856,0.31963470319634707
1000.0,3.0,15142.645280757592,16,0.0,0.0,16,0.0021404109589041095,0.03424657534246575
1000.0,4.0,16259.993065507007,16,0.0,0.0,16,0.0,0.0
1000.0,5.0,17377.340850256423,16,0.0,0.0,16,0.0,0.0
1000.0,7.0,19612.036419755255,16,0.0,0.0,16,0.0,0.0
1000.0,10.0,22964.079774003505,16,0.0,0.0,16,0.0,0.0
1050.0,0.75,12853.612765071404,12,0.6223917396511714,1.8493150684931507,3,1.4880144783791203,3.550228310502283
